educ,delta,p,transition,age,effect,cc,rate_effect,cc_total
intermediate,-6.898e-4,0.0011366,HU,43,-29.576143894975186,0.02040162405875388,2.4768728623388716,0.008479153256104165
intermediate,-7.048e-4,0.0011613,HU,43.25,-29.334848038670245,0.02067520089765479,2.4768728623388716,0.008592854985813572
intermediate,-7.200999999999999e-4,0.00118645,HU,43.5,-29.09390057116116,0.020950517801293148,2.4768728623388716,0.008707279906752356
intermediate,-7.356999999999999e-4,0.00121205,HU,43.75,-28.85330930529563,0.021227379655905994,2.4768728623388716,0.008822346927361642
intermediate,-7.514e-4,0.001238,HU,44,-28.61307495787469,0.021499864523347043,2.4768728623388716,0.008935594820977765
intermediate,-7.675000000000001e-4,0.00126445,HU,44.25,-28.37321129156181,0.02177643966627369,2.4768728623388716,0.009050542680861385
intermediate,-7.836999999999999e-4,0.00129135,HU,44.5,-28.1337220928252,0.022048398004147107,2.4768728623388716,0.009163571742639171
intermediate,-8e-4,0.0013187000000000001,HU,44.75,-27.894614137765352,0.02231569131021228,2.4768728623388716,0.009274661962708437
intermediate,-8.165999999999999e-4,0.0013465,HU,45,-27.655895686157265,0.02258380441731602,2.4768728623388716,0.009386092901664858
intermediate,-8.334999999999999e-4,0.0013747499999999999,HU,45.25,-27.41757368616623,0.02285254766741955,2.4768728623388716,0.009497785735412259
intermediate,-8.506e-4,0.0014035,HU,45.5,-27.17965655499956,0.023119015865682626,2.4768728623388716,0.009608533031041457
intermediate,-8.679e-4,0.00143265,HU,45.75,-26.94214738264918,0.023383089713401223,2.4768728623388716,0.009718285206617614
intermediate,-0.00088539999999999995,0.0014623000000000001,HU,46,-26.7050575076693,0.023644657917290396,2.4768728623388716,0.009826996007351565
intermediate,-9.031e-4,0.00149245,HU,46.25,-26.468392938147954,0.023903605662441416,2.4768728623388716,0.00993461771482617
intermediate,-9.210999999999998e-4,0.00152305,HU,46.5,-26.232162458731064,0.02416244484073718,2.4768728623388716,0.01004219430064764
intermediate,-9.390999999999998e-4,0.0015541499999999998,HU,46.75,-25.996372313730063,0.024413193239823897,2.4768728623388716,0.010146408264127021
intermediate,-9.575e-4,0.00158575,HU,47,-25.761034054380907,0.02466619010706972,2.4768728623388716,0.01025155671723613
intermediate,-9.760000000000001e-4,0.0016178,HU,47.25,-25.526148991862716,0.024913521416058012,2.4768728623388716,0.010354350498157935
intermediate,-9.948000000000001e-4,0.0016504,HU,47.5,-25.291731413248105,0.02516021440989922,2.4768728623388716,0.010456878987848894
intermediate,-0.0010137,0.00168345,HU,47.75,-25.05778545544004,0.025401077116179567,2.4768728623388716,0.010556984341929995
intermediate,-0.0010328999999999998,0.00171705,HU,48,-24.824324192166554,0.02564104445808883,2.4768728623388716,0.010656717572120342
intermediate,-0.0010522,0.0017511,HU,48.25,-24.591349556133693,0.025875018002963875,2.4768728623388716,0.01075395971025386
intermediate,-0.0010718000000000001,0.0017856999999999999,HU,48.5,-24.358873551313803,0.026107840672298138,2.4768728623388716,0.010850723531070047
intermediate,-0.0010915999999999999,0.0018208,HU,48.75,-24.126905731523177,0.026336930296530697,2.4768728623388716,0.010945935854738844
intermediate,-0.0011115000000000003,0.00185645,HU,49,-23.895453325995607,0.026559796371844125,2.4768728623388716,0.01103856159878387
intermediate,-0.0011316999999999998,0.00189255,HU,49.25,-23.664524898679296,0.026781142827835357,2.4768728623388716,0.011130555771288969
intermediate,-0.0011519,0.00192925,HU,49.5,-23.434129113634423,0.02699377332599549,2.4768728623388716,0.011218927489914378
intermediate,-0.0011723999999999999,0.0019664,HU,49.75,-23.20427589559651,0.027204693059997346,2.4768728623388716,0.01130658819497335
intermediate,-0.0011931,0.00200415,HU,50,-22.97497407869095,0.027411441573286174,2.4768728623388716,0.011392515291982838
intermediate,-0.0012139000000000002,0.00204245,HU,50.25,-22.74623374143382,0.027611653138726516,2.4768728623388716,0.011475725557112923
intermediate,-0.0012349000000000001,0.0020812499999999998,HU,50.5,-22.518062772276902,0.02780755571748475,2.4768728623388716,0.011557144957047622
intermediate,-0.0012561,0.0021205499999999997,HU,50.75,-22.29046808652619,0.027999056963485546,2.4768728623388716,0.0116367351116794
intermediate,-0.0012773,0.00216045,HU,51,-22.063463399682217,0.028181661800414096,2.4768728623388716,0.011712627814787942
intermediate,-0.0012988000000000001,0.0022009,HU,51.25,-21.837057982954942,0.028361970908261883,2.4768728623388716,0.011787566386075692
intermediate,-0.0013204999999999998,0.00224185,HU,51.5,-21.61125797014825,0.028537666149580764,2.4768728623388716,0.011860587380542638
intermediate,-0.0013422,0.0022834,HU,51.75,-21.386076139664873,0.02870439139465819,2.4768728623388716,0.011929880339799305
intermediate,-0.0013642,0.0023255,HU,52,-21.161520997520636,0.028868546944817653,2.4768728623388716,0.01199810530383323
intermediate,-0.0013862999999999998,0.00236815,HU,52.25,-20.937603286678883,0.02902579943632293,2.4768728623388716,0.012063461276060616
intermediate,-0.0014083000000000001,0.00241135,HU,52.5,-20.714331728173658,0.029171993372786965,2.4768728623388716,0.012124221183645515
intermediate,-0.0014307000000000002,0.00245515,HU,52.75,-20.49171928393415,0.029317502779524593,2.4768728623388716,0.012184696592680597
intermediate,-0.0014531000000000001,0.0024994500000000003,HU,53,-20.26977076586035,0.029454003899871677,2.4768728623388716,0.012241428052672195
intermediate,-0.0014755999999999999,0.0025444,HU,53.25,-20.048501319072468,0.02958356854642333,2.4768728623388716,0.012295276633134252
intermediate,-0.0014982,0.0025898,HU,53.5,-19.82791901472369,0.029706188267859035,2.4768728623388716,0.012346238821599246
intermediate,-0.0015209000000000002,0.00263585,HU,53.75,-19.608035045503602,0.02982186050070643,2.4768728623388716,0.012394313552658118
intermediate,-0.0015437,0.00268245,HU,54,-19.38885870492926,0.029930581182799298,2.4768728623388716,0.012439499138027145
intermediate,-0.0015667,0.00272965,HU,54.25,-19.170402290517018,0.030034269268553012,2.4768728623388716,0.012482593117575337
intermediate,-0.0015896,0.0027774,HU,54.5,-18.952676204101152,0.030127174094039193,2.4768728623388716,0.012521205448204521
intermediate,-0.0016127,0.00282575,HU,54.75,-18.73568999668967,0.030215047257661425,2.4768728623388716,0.01255772656139168
intermediate,-0.0016357,0.0028746500000000003,HU,55,-18.519455195048373,0.03029227286254062,2.4768728623388716,0.01258982242479845
intermediate,-0.0016589,0.0029241500000000004,HU,55.25,-18.303981526394143,0.030364474954135245,2.4768728623388716,0.012619830457407962
intermediate,-0.0016820999999999997,0.00297415,HU,55.5,-18.08928064189596,0.03042797896773319,2.4768728623388716,0.01264622346720581
intermediate,-0.0017052999999999999,0.00302485,HU,55.75,-17.87536511887525,0.030482860137217963,2.4768728623388716,0.012669032722272735
intermediate,-0.0017285,0.00307605,HU,56,-17.66224399252453,0.030529188741078652,2.4768728623388716,0.012688287431169674
intermediate,-0.0017518,0.0031278,HU,56.25,-17.44992819766264,0.030568784216665413,2.4768728623388716,0.012704743773310948
intermediate,-0.0017751,0.00318025,HU,56.5,-17.23843132304718,0.03059993944154105,2.4768728623388716,0.012717692248671936
intermediate,-0.0017983999999999995,0.0032332,HU,56.75,-17.027761787395683,0.030622726798452387,2.4768728623388716,0.012727162940367671
intermediate,-0.0018216,0.0032867,HU,57,-16.81793156128408,0.03063554413203508,2.4768728623388716,0.012732489973915065
intermediate,-0.0018449000000000004,0.0033408500000000002,HU,57.25,-16.608955129043338,0.030641861317572062,2.4768728623388716,0.012735115470010916
intermediate,-0.0018681000000000001,0.0033955500000000002,HU,57.5,-16.40083948792239,0.030638408247387817,2.4768728623388716,0.012733680333709417
intermediate,-0.0018912,0.0034508,HU,57.75,-16.19359756817714,0.030625331720936608,2.4768728623388716,0.012728245576578414
intermediate,-0.0019142999999999999,0.00350675,HU,58,-15.987243068837172,0.030604379406674997,2.4768728623388716,0.01271953755004177
intermediate,-0.0019372999999999999,0.00356315,HU,58.25,-15.78178409196282,0.03057405032135957,2.4768728623388716,0.012706932427931573
intermediate,-0.0019603,0.00362015,HU,58.5,-15.57723362544132,0.030536051075952617,2.4768728623388716,0.012691139497697491
intermediate,-0.0019831999999999996,0.0036778,HU,58.75,-15.373605390114086,0.03048893420967425,2.4768728623388716,0.012671557177732613
intermediate,-0.0020058999999999997,0.00373595,HU,59,-15.170907717972085,0.0304313237914802,2.4768728623388716,0.012647613615023643
intermediate,-0.0020285999999999998,0.0037947,HU,59.25,-14.969154387682634,0.030366426590852987,2.4768728623388716,0.012620641580423577
intermediate,-0.0020512000000000004,0.0038540000000000002,HU,59.5,-14.768356134164693,0.030292852102398623,2.4768728623388716,0.012590063163649136
intermediate,-0.0020735999999999997,0.0039139,HU,59.75,-14.568525225400794,0.03020929390739108,2.4768728623388716,0.012555335401818411
intermediate,-0.0020959000000000004,0.00397435,HU,60,-14.369673922216036,0.030117399573572595,2.4768728623388716,0.012517143043329177
intermediate,-0.0021179000000000003,0.00403535,HU,60.25,-14.171812345552594,0.03001448136664584,2.4768728623388716,0.012474369034413894
intermediate,-0.0021399,0.00409695,HU,60.5,-13.974954919411974,0.029905006032049687,2.4768728623388716,0.012428869806649926
intermediate,-0.0021615999999999996,0.0041591,HU,60.75,-13.779110412873287,0.029784925068466892,2.4768728623388716,0.012378962755602081
intermediate,-0.0021832,0.0042218,HU,61,-13.584293210918787,0.029657228938077897,2.4768728623388716,0.012325890752282074
intermediate,-0.0022045000000000003,0.00428505,HU,61.25,-13.390514206120574,0.02951938856739281,2.4768728623388716,0.01226860268420714
intermediate,-0.0022256,0.0043489,HU,61.5,-13.197785005742418,0.029372990308780322,2.4768728623388716,0.0122077578579508
intermediate,-0.0022465,0.00441325,HU,61.75,-13.006117876080626,0.029218243808615124,2.4768728623388716,0.012143443404995107
intermediate,-0.002267,0.0044782,HU,62,-12.815524408206116,0.029052793833403263,2.4768728623388716,0.01207468046279012
intermediate,-0.0022873999999999998,0.0045436999999999995,HU,62.25,-12.626016828293514,0.02888075089303858,2.4768728623388716,0.012003177407259742
intermediate,-0.0023075,0.00460965,HU,62.5,-12.437606701244409,0.028699777463121474,2.4768728623388716,0.011927962735960496
intermediate,-0.0023272,0.0046762,HU,62.75,-12.250305586371141,0.02850891116060292,2.4768728623388716,0.011848636471256275
intermediate,-0.0023466000000000003,0.0047433,HU,63,-12.064126243323438,0.028309678642582783,2.4768728623388716,0.011765833109669603
intermediate,-0.0023657999999999995,0.0048109,HU,63.25,-11.879079561889423,0.02810352642751799,2.4768728623388716,0.011680153841166972
intermediate,-0.0023845,0.00487905,HU,63.5,-11.695177625687203,0.027887151048451134,2.4768728623388716,0.011590225706295362
intermediate,-0.0024029000000000003,0.00494765,HU,63.75,-11.51243130373275,0.02766322117973943,2.4768728623388716,0.011497157837288576
intermediate,-0.002421,0.0050168,HU,64,-11.33085374573119,0.027431996918415212,2.4768728623388716,0.011401058333511262
intermediate,-0.0024386000000000004,0.0050865,HU,64.25,-11.150456291264009,0.027191502711876415,2.4768728623388716,0.01130110613222694
intermediate,-0.0024558,0.0051567,HU,64.5,-10.971250806058073,0.026943197729517417,2.4768728623388716,0.011197907681279463
intermediate,-0.0024726,0.0052273,HU,64.75,-10.793246376876416,0.02668738099146463,2.4768728623388716,0.011091587256926013
intermediate,-0.002489,0.0052985,HU,65,-10.616458575546904,0.026424365394536242,2.4768728623388716,0.010982274902738965
intermediate,-0.0025049,0.005370150000000001,HU,65.25,-10.440896373475768,0.02615340132591945,2.4768728623388716,0.010869659070877606
intermediate,-0.0025202000000000002,0.0054423,HU,65.5,-10.26657141403771,0.02587381327765784,2.4768728623388716,0.010753459012345108
intermediate,-0.0025352000000000005,0.0055149,HU,65.75,-10.093495250879913,0.025589029160030762,2.4768728623388716,0.01063509940669262
intermediate,-0.0025496,0.005587999999999999,HU,66,-9.921679847288756,0.02529631493864741,2.4768728623388716,0.01051344395729296
intermediate,-0.0025635000000000007,0.00566155,HU,66.25,-9.751135576234441,0.024997036049676995,2.4768728623388716,0.010389060155366765
intermediate,-0.0025767999999999998,0.005735499999999999,HU,66.5,-9.581873260786354,0.024690571018394274,2.4768728623388716,0.010261689708759208
intermediate,-0.0025896,0.005809999999999999,HU,66.75,-9.413905544387346,0.02437824979774547,2.4768728623388716,0.010131885361449003
intermediate,-0.0026016999999999993,0.0058848500000000005,HU,67,-9.247242086736632,0.02405854973706269,2.4768728623388716,0.009999014282033541
intermediate,-0.0026134,0.0059602,HU,67.25,-9.081893906713056,0.023734621535803902,2.4768728623388716,0.009864385938008698
intermediate,-0.0026244,0.0060359,HU,67.5,-8.917871906608312,0.02340406303170285,2.4768728623388716,0.009727001962678622
intermediate,-0.0026347000000000002,0.00611205,HU,67.75,-8.755187311382958,0.02306729200930068,2.4768728623388716,0.009587035992178462
intermediate,-0.0026444,0.0061887,HU,68,-8.593851200584579,0.02272558011482586,2.4768728623388716,0.009445016537533992
intermediate,-0.0026534999999999996,0.00626565,HU,68.25,-8.433872387175525,0.022379280379370252,2.4768728623388716,0.009301090322590504
intermediate,-0.0026617999999999998,0.006343,HU,68.5,-8.275262172570127,0.02202709285094716,2.4768728623388716,0.009154717072118488
intermediate,-0.0026694000000000006,0.0064208,HU,68.75,-8.118031663443377,0.021670273722395755,2.4768728623388716,0.009006418874534619
intermediate,-0.0026762999999999995,0.00649895,HU,69,-7.9621901781432936,0.021309209573764892,2.4768728623388716,0.008856356397022577
intermediate,-0.002682500000000001,0.00657745,HU,69.25,-7.8077473525446734,0.020944282273201092,2.4768728623388716,0.008704688348444399
intermediate,-0.0026878000000000006,0.0066563,HU,69.5,-7.654713860894538,0.020574339915312344,2.4768728623388716,0.008550935983464547
intermediate,-0.0026925000000000004,0.00673555,HU,69.75,-7.503099039633053,0.020202094164212,2.4768728623388716,0.00839622630136161
intermediate,-0.002696200000000001,0.0068151,HU,70,-7.352912844963401,0.01982492361259033,2.4768728623388716,0.008239469814638817
intermediate,-0.0026991999999999997,0.006895,HU,70.25,-7.204165052346375,0.019445482309293334,2.4768728623388716,0.008081769576996675
intermediate,-0.0027014000000000005,0.006975200000000001,HU,70.5,-7.056864189650606,0.01906341292192215,2.4768728623388716,0.007922977076916466
intermediate,-0.0027027000000000006,0.00705575,HU,70.75,-6.91102006993899,0.01867841394302411,2.4768728623388716,0.007762967004379157
intermediate,-0.0027031,0.00713655,HU,71,-6.7666416027171605,0.018290908916304756,2.4768728623388716,0.007601915389095896
intermediate,-0.0027026000000000003,0.0072177000000000005,HU,71.25,-6.6237381988597415,0.01790131485623834,2.4768728623388716,0.0074399955471530395
intermediate,-0.0027012,0.007299099999999999,HU,71.5,-6.482317741232402,0.017510036682616963,2.4768728623388716,0.007277375767945775
intermediate,-0.002699,0.0073808,HU,71.75,-6.342389268908689,0.017118108636784552,2.4768728623388716,0.0071144858942568945
intermediate,-0.0026958,0.0074627,HU,72,-6.203960647657238,0.016724637113954385,2.4768728623388716,0.006950954533499459
intermediate,-0.0026915000000000003,0.0075448500000000005,HU,72.25,-6.067040499604026,0.01632943950468424,2.4768728623388716,0.006786705791056343
intermediate,-0.0026863,0.00762725,HU,72.5,-5.931636905924759,0.01593415622038568,2.4768728623388716,0.006622421441070708
intermediate,-0.0026799999999999992,0.0077099000000000004,HU,72.75,-5.797757732702636,0.01553799072364306,2.4768728623388716,0.006457770433288807
intermediate,-0.0026728000000000003,0.007792800000000001,HU,73,-5.665410628582197,0.015142509528074498,2.4768728623388716,0.0062934038290676925
intermediate,-0.0026645,0.00787585,HU,73.25,-5.534602741758254,0.01474694900541487,2.4768728623388716,0.006129004255580968
intermediate,-0.0026552,0.0079591,HU,73.5,-5.405341289488142,0.014352262191848915,2.4768728623388716,0.005964967805798766
intermediate,-0.002644800000000001,0.008042500000000001,HU,73.75,-5.277633254324068,0.0139582844310363,2.4768728623388716,0.005801226046622808
intermediate,-0.0026333,0.00812605,HU,74,-5.15148564064109,0.013565407137500181,2.4768728623388716,0.00563794165450076
intermediate,-0.0026206,0.0082098,HU,74.25,-5.026904935668616,0.013173507074413175,2.4768728623388716,0.005475063410767717
intermediate,-0.0026069000000000005,0.00829365,HU,74.5,-4.903897383863176,0.012783970089992915,2.4768728623388716,0.005313167290130065
intermediate,-0.0025918999999999994,0.00837765,HU,74.75,-4.782469465329593,0.01239568260718777,2.4768728623388716,0.00515179047695822
intermediate,-0.0025759,0.00846175,HU,75,-4.662626659631938,0.012010460012545908,2.4768728623388716,0.004991687467105878
intermediate,-0.0025587000000000006,0.00854595,HU,75.25,-4.544374674396077,0.011627691479377245,2.4768728623388716,0.004832604393865997
intermediate,-0.002540200000000001,0.008630200000000001,HU,75.5,-4.427718710362588,0.011247291068063051,2.4768728623388716,0.004674505539729229
intermediate,-0.002520500000000001,0.00871455,HU,75.75,-4.312664138476774,0.010870069961030713,2.4768728623388716,0.004517728041587258
intermediate,-0.0024996000000000003,0.008799,HU,76,-4.199216019236049,0.010496360361682429,2.4768728623388716,0.004362409967054277
intermediate,-0.0024774999999999997,0.00888345,HU,76.25,-4.087378483279482,0.010126480192324917,2.4768728623388716,0.00420868344835439
intermediate,-0.002454099999999999,0.008967949999999999,HU,76.5,-3.9771562121712556,0.009760339060289475,2.4768728623388716,0.004056510917238668
intermediate,-0.0024294,0.009052399999999999,HU,76.75,-3.86855295895137,0.009398262558476459,2.4768728623388716,0.0039060276939195254
intermediate,-0.0024034,0.0091369,HU,77,-3.7615725736822223,0.009040563523587853,2.4768728623388716,0.003757363796984338
intermediate,-0.0023762,0.009221400000000001,HU,77.25,-3.656218391134899,0.008687906141014747,2.4768728623388716,0.0036107952696395316
intermediate,-0.0023475000000000006,0.009305850000000001,HU,77.5,-3.5524937914091126,0.008339479175332894,2.4768728623388716,0.0034659849529673097
intermediate,-0.0023175,0.00939025,HU,77.75,-3.4504017998755674,0.007996306171211628,2.4768728623388716,0.003323358244087565
intermediate,-0.0022862000000000004,0.0094746,HU,78,-3.3499444081685863,0.007658642905955023,2.4768728623388716,0.0031830214470354294
intermediate,-0.0022535000000000003,0.00955885,HU,78.25,-3.2511239768361224,0.007326407881800203,2.4768728623388716,0.0030449406903887326
intermediate,-0.0022196000000000004,0.009642999999999999,HU,78.5,-3.153942653646642,0.007000491114034088,2.4768728623388716,0.0029094858748963726
intermediate,-0.0021840999999999996,0.009727050000000001,HU,78.75,-3.0584018869639884,0.006679855561318046,2.4768728623388716,0.0027762259940650497
intermediate,-0.0021472,0.009811,HU,79,-2.9645027686056826,0.006365380344750122,2.4768728623388716,0.002645526420891519
intermediate,-0.0021089999999999998,0.0098948,HU,79.25,-2.8722464638815097,0.006057567792326103,2.4768728623388716,0.0025175959287581746
intermediate,-0.0020692999999999996,0.00997835,HU,79.5,-2.7816328724347783,0.0057560329029292855,2.4768728623388716,0.0023922745067039837
intermediate,-0.002028199999999999,0.0100618,HU,79.75,-2.692662798227861,0.005461258687365745,2.4768728623388716,0.002269762899661666
intermediate,-0.001985599999999999,0.0101451,HU,80,-2.605335905869708,0.005173154974694889,2.4768728623388716,0.0021500236315350877
intermediate,-0.0019416,0.0102281,HU,80.25,-2.51965108135416,0.004892154539557237,2.4768728623388716,0.0020332365685197893
intermediate,-0.0018960000000000001,0.010310900000000001,HU,80.5,-2.4356079641701505,0.0046179127000666054,2.4768728623388716,0.0019192584567978832
intermediate,-0.0018490999999999994,0.01039345,HU,80.75,-2.3532046126140833,0.0043513106491847,2.4768728623388716,0.0018084555304568597
intermediate,-0.0018006000000000012,0.010475700000000001,HU,81,-2.2724394075656487,0.004091754397262709,2.4768728623388716,0.0017005809204606905
intermediate,-0.0017506999999999991,0.010557750000000001,HU,81.25,-2.1933104825729153,0.003839828661840401,2.4768728623388716,0.0015958776422485845
intermediate,-0.0016991999999999997,0.0106394,HU,81.5,-2.115814612684993,0.003595192189874339,2.4768728623388716,0.0014942038670697488
intermediate,-0.0016461999999999987,0.010720799999999999,HU,81.75,-2.039949116688018,0.0033581642358918124,2.4768728623388716,0.0013956922808347162
intermediate,-0.0015918000000000009,0.0108018,HU,82,-1.965710286398401,0.0031290176338889765,2.4768728623388716,0.0013004562765390744
intermediate,-0.0015358000000000004,0.0108825,HU,82.25,-1.8930942440124467,0.0029074141399543165,2.4768728623388716,0.0012083552760624044
intermediate,-0.001478199999999999,0.0109628,HU,82.5,-1.8220964190979396,0.0026934229267105724,2.4768728623388716,0.0011194180283546746
intermediate,-0.0014193,0.011042650000000001,HU,82.75,-1.752711933120574,0.0024876240466780307,2.4768728623388716,0.001033885610018509
intermediate,-0.0013586999999999991,0.01112215,HU,83,-1.6849354737833755,0.0022893218282294707,2.4768728623388716,9.514688917999748e-4
intermediate,-0.0012966000000000002,0.011201099999999999,HU,83.25,-1.6187609447617728,0.0020988854409781147,2.4768728623388716,8.723213049023425e-4
intermediate,-0.0012329999999999997,0.0112797,HU,83.5,-1.554182219201852,0.001916306676275883,2.4768728623388716,7.964394377155906e-4
intermediate,-0.0011678,0.0113577,HU,83.75,-1.4911922062978047,0.0017414142585145764,2.4768728623388716,7.237521060963995e-4
intermediate,-0.0011012,0.0114353,HU,84,-1.4297835060697868,0.0015744775968840493,2.4768728623388716,6.54371279650855e-4
intermediate,-0.0010328999999999998,0.01151235,HU,84.25,-1.3699481473245796,0.001415019441371558,2.4768728623388716,5.880986076992336e-4
intermediate,-9.632000000000009e-4,0.0115888,HU,84.5,-1.3116775154366662,0.001263407782868598,2.4768728623388716,5.250870315542879e-4
intermediate,-8.920000000000004e-4,0.0116647,HU,84.75,-1.254962680099193,0.0011194267106484808,2.4768728623388716,4.6524681619610213e-4
intermediate,-8.192000000000008e-4,0.01174,HU,85,-1.1997938459193744,9.828711185771526e-4,2.4768728623388716,4.0849271711966047e-4
intermediate,-7.448999999999997e-4,0.01181465,HU,85.25,-1.1461609279911738,8.53775275260625e-4,2.4768728623388716,3.5483897675788915e-4
intermediate,-6.691000000000006e-4,0.01188865,HU,85.5,-1.0940530347689437,7.320308855639009e-4,2.4768728623388716,3.042405863877627e-4
intermediate,-5.918999999999994e-4,0.01196205,HU,85.75,-1.0434587691339743,6.176232454503987e-4,2.4768728623388716,2.5669143483993004e-4
intermediate,-5.131000000000007e-4,0.012034650000000001,HU,86,-0.9943660450005629,5.102092176897896e-4,2.4768728623388716,2.1204891027351756e-4
intermediate,-4.3280000000000055e-4,0.0121066,HU,86.25,-0.9467623857079762,4.097587605344126e-4,2.4768728623388716,1.703005269873004e-4
intermediate,-3.5120000000000116e-4,0.012177799999999999,HU,86.5,-0.9006344035461917,3.163028025254236e-4,2.4768728623388716,1.314591392442378e-4
intermediate,-2.681000000000003e-4,0.01224815,HU,86.75,-0.855968203696631,2.2948507541106701e-4,2.4768728623388716,9.537667779757675e-5
intermediate,-1.8359999999999904e-4,0.0123178,HU,87,-0.8127493470656129,1.4922078012124574e-4,2.4768728623388716,6.201789916330546e-5
intermediate,-9.750000000000036e-5,0.01238655,HU,87.25,-0.7709625423422882,7.516884787837338e-5,2.4768728623388716,3.1241051173670066e-5
intermediate,-1.020000000000014e-5,0.0124545,HU,87.5,-0.730592023153522,7.452038636166026e-6,2.4768728623388716,3.097154299309279e-6
intermediate,7.859999999999985e-5,0.012521500000000001,HU,87.75,-0.6916212137424462,-5.436142740015617e-5,2.4768728623388716,-2.259324418580911e-5
intermediate,1.6859999999999965e-4,0.012587600000000001,HU,88,-0.6540329598325771,-1.1026995702777228e-4,2.4768728623388716,-4.582948212798363e-5
intermediate,2.6010000000000096e-4,0.01265275,HU,88.25,-0.6178094383710914,-1.6069223492032146e-4,2.4768728623388716,-6.678556976794533e-5
intermediate,3.5280000000000034e-4,0.0127169,HU,88.5,-0.582932092629058,-2.0565844227953185e-4,2.4768728623388716,-8.547405076565821e-5
intermediate,4.4679999999999893e-4,0.012780099999999999,HU,88.75,-0.5493817864205904,-2.4546378217271924e-4,2.4768728623388716,-1.0201761496396195e-4
intermediate,5.420000000000008e-4,0.0128422,HU,89,-0.5171385639917576,-2.8028910168353304e-4,2.4768728623388716,-1.1649142452317117e-4
intermediate,6.385000000000002e-4,0.01290325,HU,89.25,-0.48618193883374206,-3.104271679453444e-4,2.4768728623388716,-1.290171568835257e-4
intermediate,7.362000000000011e-4,0.012963200000000001,HU,89.5,-0.45649064422524677,-3.3606841227862717e-4,2.4768728623388716,-1.3967395752611123e-4
intermediate,8.349000000000013e-4,0.013021950000000001,HU,89.75,-0.4280427761484226,-3.573729138063186e-4,2.4768728623388716,-1.4852835720419427e-4
intermediate,9.347999999999995e-4,0.0130796,HU,90,-0.4008158317420377,-3.7468263951245665e-4,2.4768728623388716,-1.5572248139062117e-4
intermediate,0.0010358999999999993,0.01313595,HU,90.25,-0.3747865035161043,-3.882413389923322e-4,2.4768728623388716,-1.6135763526426564e-4
intermediate,0.0011377999999999996,0.0131911,HU,90.5,-0.3499310227917213,-3.981515177324203e-4,2.4768728623388716,-1.6547642130260246e-4
intermediate,0.0012408000000000002,0.0132449,HU,90.75,-0.32622484632200255,-4.047797893163408e-4,2.4768728623388716,-1.6823120839314426e-4
intermediate,0.001344699999999999,0.01329735,HU,91,-0.3036428386585962,-4.08308525144214e-4,2.4768728623388716,-1.6969779221993542e-4
intermediate,0.0014495000000000011,0.01334855,HU,91.25,-0.28215937002590685,-4.089900068525523e-4,2.4768728623388716,-1.699810239778382e-4
intermediate,0.0015552000000000014,0.013398199999999999,HU,91.5,-0.261748042531234,-4.070705557445755e-4,2.4768728623388716,-1.6918327767757976e-4
intermediate,0.0016614999999999998,0.01344645,HU,91.75,-0.24238208855357948,-4.027178401317723e-4,2.4768728623388716,-1.6737423822783267e-4
intermediate,0.0017686999999999998,0.013493149999999999,HU,92,-0.22403405350210823,-3.9624903042917876e-4,2.4768728623388716,-1.646857253577345e-4
intermediate,0.0018764000000000003,0.0135383,HU,92.25,-0.20667609123317035,-3.878070175899209e-4,2.4768728623388716,-1.61177126216415e-4
intermediate,0.0019847000000000007,0.01358185,HU,92.5,-0.1902798176266681,-3.776483540436483e-4,2.4768728623388716,-1.5695506699024844e-4
intermediate,0.002093600000000001,0.0136238,HU,92.75,-0.17481644993981924,-3.6599571959400573e-4,2.4768728623388716,-1.5211209600659854e-4
intermediate,0.0022029000000000007,0.01366405,HU,93,-0.16025677145834036,-3.530296418455781e-4,2.4768728623388716,-1.4672324264654917e-4
intermediate,0.0023125999999999997,0.0137025,HU,93.25,-0.1465712151076595,-3.389605920579733e-4,2.4768728623388716,-1.4087598122396284e-4
intermediate,0.002422500000000001,0.01373915,HU,93.5,-0.13372989704517954,-3.239606755919476e-4,2.4768728623388716,-1.3464184073701374e-4
intermediate,0.0025325999999999994,0.013774,HU,93.75,-0.12170269024007949,-3.082242333020252e-4,2.4768728623388716,-1.2810159151480351e-4
intermediate,0.0026429,0.01380685,HU,94,-0.11045921812224048,-2.919326675752694e-4,2.4768728623388716,-1.2133062650823167e-4
intermediate,0.002753199999999999,0.0138378,HU,94.25,-0.09996896290025105,-2.752345486569711e-4,2.4768728623388716,-1.1439069324658762e-4
intermediate,0.0028634000000000003,0.0138667,HU,94.5,-0.09020128376920374,-2.58282355944738e-4,2.4768728623388716,-1.073451639485237e-4
intermediate,0.0029733999999999993,0.0138935,HU,94.75,-0.08112548623210214,-2.4121852076253246e-4,2.4768728623388716,-1.0025323473592058e-4
intermediate,0.0030831999999999995,0.0139181,HU,95,-0.07271090521384657,-2.241822629553317e-4,2.4768728623388716,-9.317276700248175e-5
intermediate,0.0031925999999999986,0.013940600000000001,HU,95.25,-0.06492695106311287,-2.0728578396409406e-4,2.4768728623388716,-8.615039297761702e-5
intermediate,0.0033015000000000006,0.013960750000000001,HU,95.5,-0.057743156642332365,-1.9063903165466033e-4,2.4768728623388716,-7.923180827859499e-5
intermediate,0.0034097,0.01397855,HU,95.75,-0.051129284071522355,-1.7433551989866976e-4,2.4768728623388716,-7.245587836273987e-5
