educ,period,delta,p,transition,age,time_mid,effect,cc,rate_effect,cc_total
secondary,2016-2020,-1.7308987673368052e-4,3.3328999750574593e-4,HD,43.5,2018,-28.731786897856715,0.004973181452488396,2.4406581987196416,0.002049500707407741
secondary,2016-2020,-1.7913905199491112e-4,3.401961693673443e-4,HD,43.75,2018,-28.493790568187237,0.005104350630126602,2.4406581987196416,0.0021035569136668313
secondary,2016-2020,-1.853145868838062e-4,3.472710915929304e-4,HD,44,2018,-28.256186162700963,0.00523628346565285,2.4406581987196416,0.002157927831423323
secondary,2016-2020,-1.9161884228535237e-4,3.545181730093785e-4,HD,44.25,2018,-28.018978670431892,0.00536896425484614,2.4406581987196416,0.0022126069888015443
secondary,2016-2020,-1.9805417802158003e-4,3.619408730125703e-4,HD,44.5,2018,-27.78217320668408,0.00550237547810298,2.4406581987196416,0.002267587165787488
secondary,2016-2020,-2.04622951223623e-4,3.6954270095509355e-4,HD,44.75,2018,-27.545775013879048,0.005636497777081865,2.4406581987196416,0.0023228603846037524
secondary,2016-2020,-2.113275146185466e-4,3.7732721546114404e-4,HD,45,2018,-27.309789462406393,0.005771309931846116,2.4406581987196416,0.0023784179002898625
secondary,2016-2020,-2.1817021472994287e-4,3.852980236652563e-4,HD,45.25,2018,-27.074222051473395,0.005906788838616105,2.4406581987196416,0.002434250191533727
secondary,2016-2020,-2.2515338999145668e-4,3.934587803714473e-4,HD,45.5,2018,-26.839078409949316,0.006042909488246604,2.4406581987196416,0.002490346951801929
secondary,2016-2020,-2.322793687724112e-4,4.0181318712927626e-4,HD,45.75,2018,-26.60436429720014,0.006179644945544922,2.4406581987196416,0.0025466970808165064
secondary,2016-2020,-2.3955046731484838e-4,4.103649912232868e-4,HD,46,2018,-26.370085603909214,0.006316966329549008,2.4406581987196416,0.0026032886764273525
secondary,2016-2020,-2.4696898758133797e-4,4.1911798457223043e-4,HD,46.25,2018,-26.136248352879463,0.006454842794885053,2.4406581987196416,0.0026601090269294868
secondary,2016-2020,-2.545372150130851e-4,4.2807600253442785e-4,HD,46.5,2018,-25.90285869981238,0.006593241514327705,2.4406581987196416,0.0027171446038759327
secondary,2016-2020,-2.6225741619791007e-4,4.372429226155685e-4,HD,46.75,2018,-25.669922934059304,0.006732127662685868,2.4406581987196416,0.0027743810554368875
secondary,2016-2020,-2.7013183644784204e-4,4.466226630752037e-4,HD,47,2018,-25.437447479340072,0.006871464402139664,2.4406581987196416,0.002831803200356928
secondary,2016-2020,-2.781626972861901e-4,4.5621918142815397e-4,HD,47.25,2018,-25.20543889442419,0.007011212869155278,2.4406581987196416,0.002889395022562477
secondary,2016-2020,-2.863521938440968e-4,4.6603647283700476e-4,HD,47.5,2018,-24.973903873769604,0.007151332163105513,2.4406581987196416,0.00294713966647222
secondary,2016-2020,-2.947024921667003e-4,4.7607856839183247e-4,HD,47.75,2018,-24.742849248113846,0.0072917793367241164,2.4406581987196416,0.0030050194330632253
secondary,2016-2020,-3.0321572642925254e-4,4.863495332732714e-4,HD,48,2018,-24.51228198501251,0.007432509388524249,2.4406581987196416,0.0030630157767465188
secondary,2016-2020,-3.1189399606363824e-4,4.968534647950192e-4,HD,48.25,2018,-24.2822091893196,0.007573475257310089,2.4406581987196416,0.003121109303105258
secondary,2016-2020,-3.207393627959833e-4,5.075944903218387e-4,HD,48.5,2018,-24.052638103604462,0.007714627818912484,2.4406581987196416,0.0031792797675494564
secondary,2016-2020,-3.297538475961673e-4,5.185767650591187e-4,HD,48.75,2018,-23.82357610849964,0.007855915885277884,2.4406581987196416,0.0032375060749405267
secondary,2016-2020,-3.389394275403098e-4,5.29804469710043e-4,HD,49,2018,-23.595030722974197,0.007997286206040897,2.4406581987196416,0.003295766280239346
secondary,2016-2020,-3.482980325874586e-4,5.412818079964111e-4,HD,49.25,2018,-23.367009604526604,0.008138683472708866,2.4406581987196416,0.0033540375902307643
secondary,2016-2020,-3.578315422719448e-4,5.530130040391647e-4,HD,49.5,2018,-23.139520549291476,0.008280050325586328,2.4406581987196416,0.003412296366377248
secondary,2016-2020,-3.6754178231312307e-4,5.650022995947014e-4,HD,49.75,2018,-22.912571492054173,0.008421327363566444,2.4406581987196416,0.0034705181288540296
secondary,2016-2020,-3.774305211443735e-4,5.77253951143051e-4,HD,50,2018,-22.686170506167315,0.008562453156912845,2.4406581987196416,0.0035286775618166466
secondary,2016-2020,-3.874994663635725e-4,5.897722268240398e-4,HD,50.25,2018,-22.46032580336299,0.008703364263155136,2.4406581987196416,0.003586748519951641
secondary,2016-2020,-3.9775026110744105e-4,6.025614032176184e-4,HD,50.5,2018,-22.235045733454648,0.008843995246217479,2.4406581987196416,0.0036447040363596543
secondary,2016-2020,-4.081844803524401e-4,6.156257619645472e-4,HD,50.75,2018,-22.01033878392227,0.008984278698896469,2.4406581987196416,0.003702516331818797
secondary,2016-2020,-4.1880362714518434e-4,6.28969586223717e-4,HD,51,2018,-21.786213579374643,0.00912414526880177,2.4406581987196416,0.0037601568254750613
secondary,2016-2020,-4.2960912876559206e-4,6.425971569624563e-4,HD,51.25,2018,-21.56267888088231,0.009263523687868081,2.4406581987196416,0.0038175961470045114
secondary,2016-2020,-4.4060233282629626e-4,6.565127490762284e-4,HD,51.5,2018,-21.339743585174805,0.00940234080554301,2.4406581987196416,0.003874804150290358
secondary,2016-2020,-4.5178450331210943e-4,6.707206273342482e-4,HD,51.75,2018,-21.11741672369585,0.009540521625749762,2.4406581987196416,0.0039317499286556775
secondary,2016-2020,-4.6315681656369307e-4,6.852250421476442e-4,HD,52,2018,-20.895707461509936,0.00967798934771915,2.4406581987196416,0.00398840183169071
secondary,2016-2020,-4.74720357209788e-4,7.000302251568852e-4,HD,52.25,2018,-20.674625096054022,0.009814665410777213,2.4406581987196416,0.004044727483710313
secondary,2016-2020,-4.864761140528116e-4,7.151403846353617e-4,HD,52.5,2018,-20.45417905572786,0.009950469543170895,2.4406581987196416,0.004100693803875542
secondary,2016-2020,-4.984249759128058e-4,7.305597007061335e-4,HD,52.75,2018,-20.23437889831659,0.010085319815004032,2.4406581987196416,0.00415626702800913
secondary,2016-2020,-5.105677274351522e-4,7.46292320369004e-4,HD,53,2018,-20.015234309239368,0.010219132695350432,2.4406581987196416,0.004211412732132391
secondary,2016-2020,-5.229050448677855e-4,7.623423523353172e-4,HD,53.25,2018,-19.796755099617695,0.010351823113602153,2.4406581987196416,0.0042660958577474956
secondary,2016-2020,-5.354374918138313e-4,7.787138616679442e-4,HD,53.5,2018,-19.578951204157413,0.010483304525099438,2.4406581987196416,0.004320280738884262
secondary,2016-2020,-5.481655149661856e-4,7.954108642242872e-4,HD,53.75,2018,-19.361832678838308,0.010613488981084522,2.4406581987196416,0.004373931130928859
secondary,2016-2020,-5.610894398306079e-4,8.12437320900206e-4,HD,54,2018,-19.145409698405462,0.010742287203005808,2.4406581987196416,0.004427010241245345
secondary,2016-2020,-5.742094664445296e-4,8.297971316731552e-4,HD,54.25,2018,-18.929692553656672,0.010869608661194182,2.4406581987196416,0.004479480761599009
secondary,2016-2020,-5.875256650987891e-4,8.474941294429154e-4,HD,54.5,2018,-18.71469164852045,0.010995361657915731,2.4406581987196416,0.004531304902383275
secondary,2016-2020,-6.010379720700952e-4,8.655320736687123e-4,HD,54.75,2018,-18.50041749691928,0.011119453414798471,2.4406581987196416,0.004582444428649181
secondary,2016-2020,-6.147461853723183e-4,8.839146438017807e-4,HD,55,2018,-18.286880719413194,0.011241790164617857,2.4406581987196416,0.004632860697931159
secondary,2016-2020,-6.286499605349671e-4,9.026454325127264e-4,HD,55.25,2018,-18.074092039618833,0.011362277247411743,2.4406581987196416,0.00468251469985703
secondary,2016-2020,-6.427488064174099e-4,9.217279387132951e-4,HD,55.5,2018,-17.862062280399638,0.011480819210880306,2.4406581987196416,0.004731367097523871
secondary,2016-2020,-6.570420810681904e-4,9.411655603727548e-4,HD,55.75,2018,-17.650802359823064,0.011597319915021472,2.4406581987196416,0.004779378270619385
secondary,2016-2020,-6.715289876384617e-4,9.609615871291491e-4,HD,56,2018,-17.440323286881103,0.011711682640926755,2.4406581987196416,0.004826508360257815
secondary,2016-2020,-6.862085703593841e-4,9.81119192696348e-4,HD,56.25,2018,-17.230636156970817,0.011823810203657656,2.4406581987196416,0.0048727173154975035
secondary,2016-2020,-7.010797105933393e-4,0.0010016414270680603,HD,56.5,2018,-17.02175214713204,0.011933605069102883,2.4406581987196416,0.004917964941498992
secondary,2016-2020,-7.161411229693094e-4,0.001022531208520565,HD,56.75,2018,-16.81368251103988,0.012040969474705537,2.4406581987196416,0.004962210949277966
secondary,2016-2020,-7.313913516127115e-4,0.0010437913154161742,HD,57,2018,-16.60643857375009,0.012145805553928546,2.4406581987196416,0.0050054150069987835
secondary,2016-2020,-7.468287664806857e-4,0.001065424377810167,HD,57.25,2018,-16.40003172619608,0.01224801546431913,2.4406581987196416,0.0050475367927511955
secondary,2016-2020,-7.624515598136293e-4,0.0010874328688642153,HD,57.5,2018,-16.19447341943674,0.012347501519009901,2.4406581987196416,0.005088536048743337
secondary,2016-2020,-7.782577427142991e-4,0.0011098190960700004,HD,57.75,2018,-15.989775158655007,0.01244416632148402,2.4406581987196416,0.005128372636839878
secondary,2016-2020,-7.942451418659341e-4,0.001132585192287233,HD,58,2018,-15.785948496907638,0.012537912903414735,2.4406581987196416,0.005167006595367155
secondary,2016-2020,-8.104113964008353e-4,0.0011557331066007622,HD,58.25,2018,-15.583005028627449,0.012628644865371208,2.4406581987196416,0.00520439819709953
secondary,2016-2020,-8.267539549313448e-4,0.0011792645950022176,HD,58.5,2018,-15.380956382879845,0.012716266520172423,2.4406581987196416,0.005240508008337057
secondary,2016-2020,-8.432700727549926e-4,0.0012031812109021336,HD,58.75,2018,-15.179814216376398,0.012800683038650996,2.4406581987196416,0.005275296948976286
secondary,2016-2020,-8.599568092458373e-4,0.0012274842954791314,HD,59,2018,-14.979590206248798,0.01288180059757591,2.4406581987196416,0.0053087263534707906
secondary,2016-2020,-8.76811025444048e-4,0.0012521749678734858,HD,59.25,2018,-14.78029604258746,0.012959526529467717,2.4406581987196416,0.005340758032571596
secondary,2016-2020,-8.93829381855915e-4,0.0012772541152330024,HD,59.5,2018,-14.581943420775987,0.013033769474050128,2.4406581987196416,0.005371354335741983
secondary,2016-2020,-9.110083364763169e-4,0.0013027223826198614,HD,59.75,2018,-14.384544102628803,0.013104439593906081,2.4406581987196416,0.00540047824003164
secondary,2016-2020,-9.283441439660111e-4,0.0013285801632478944,HD,60,2018,-14.188110058336198,0.01317144888660167,2.4406581987196416,0.005428093478706228
secondary,2016-2020,-9.458354168641737e-4,0.0013548288694946232,HD,60.25,2018,-13.992653290152635,0.01323474705772737,2.4406581987196416,0.00545417932490732
secondary,2016-2020,-9.634885641864003e-4,0.00138147414614996,HD,60.5,2018,-13.79818583624575,0.013294394259741542,2.4406581987196416,0.005478760568099597
secondary,2016-2020,-9.813077236245564e-4,0.0014085249118626518,HD,60.75,2018,-13.604719758322512,0.013350416576589488,2.4406581987196416,0.005501847957752963
secondary,2016-2020,-9.99294997312594e-4,0.001435991708114803,HD,61,2018,-13.412267112744892,0.0134028114283862,2.4406581987196416,0.005523440430669499
secondary,2016-2020,-0.0010174526723244336,0.0014638856110166533,HD,61.25,2018,-13.220839931240121,0.013451578918413842,2.4406581987196416,0.005543538029412883
secondary,2016-2020,-0.001035783246254275,0.0014922182412763826,HD,61.5,2018,-13.030450217296403,0.013496722026225991,2.4406581987196416,0.005562141981888676
secondary,2016-2020,-0.001054289432994883,0.0015210017848367387,HD,61.75,2018,-12.841109942721275,0.013538246520536566,2.4406581987196416,0.0055792546654449314
secondary,2016-2020,-0.0010729741685227402,0.0015502490143259602,HD,62,2018,-12.652831044224252,0.013576160869135231,2.4406581987196416,0.005594879569747385
secondary,2016-2020,-0.0010918406166979201,0.00157997331137455,HD,62.25,2018,-12.465625420024594,0.013610476146124923,2.4406581987196416,0.005609021258551053
secondary,2016-2020,-0.0011108921750866598,0.0016101886898522398,HD,62.5,2018,-12.279504926484872,0.013641205936770135,2.4406581987196416,0.005621685330487207
secondary,2016-2020,-0.0011301324808150898,0.0016409098200826449,HD,62.75,2018,-12.094481374770814,0.013668366240241639,2.4406581987196416,0.005632878378983437
secondary,2016-2020,-0.0011495654164631,0.00167215205409647,HD,63,2018,-11.910566527537789,0.013691975370540437,2.4406581987196416,0.005642607951433373
secondary,2016-2020,-0.0011691951160074298,0.001703931451987615,HD,63.25,2018,-11.727772095644145,0.013712053855875355,2.4406581987196416,0.005650882507729122
secondary,2016-2020,-0.0011890259708237701,0.001736264809440185,HD,63.5,2018,-11.546109734891434,0.01372862433676707,2.4406581987196416,0.005657711378268858
secondary,2016-2020,-0.0012090626357576203,0.00176916968649821,HD,63.75,2018,-11.365591042791442,0.01374171146314062,2.4406581987196416,0.005663104721547556
secondary,2016-2020,-0.00122931003527428,0.00180266443765423,HD,64,2018,-11.18622755535976,0.01375134179066543,2.4406581987196416,0.005667073481437623
secondary,2016-2020,-0.0012497733696983401,0.0018367682433371101,HD,64.25,2018,-11.008030743935498,0.013757543676591193,2.4406581987196416,0.005669629344261763
secondary,2016-2020,-0.0012704581215537102,0.001871501142884055,HD,64.5,2018,-10.83101201202662,0.013760347175325009,2.4406581987196416,0.005670784695759204
secondary,2016-2020,-0.0012913700620149403,0.0019068840690868402,HD,64.75,2018,-10.655182692180192,0.013759783933981253,2.4406581987196416,0.005670552578040697
secondary,2016-2020,-0.0013125152574814199,0.0019429388844073698,HD,65,2018,-10.480554042876753,0.013755887088134317,2.4406581987196416,0.005668946646627123
secondary,2016-2020,-0.0013339000762856402,0.00197968841896329,HD,65.25,2018,-10.30713724544778,0.013748691157989358,2.4406581987196416,0.0056659811276603515
secondary,2016-2020,-0.0013555311955474,0.00201715651039021,HD,65.5,2018,-10.134943401015256,0.013738231945183442,2.4406581987196416,0.005661670775373904
secondary,2016-2020,-0.0013774156081855602,0.00205536804569341,HD,65.75,2018,-9.963983527452019,0.013724546430416226,2.4406581987196416,0.005656030829905472
secondary,2016-2020,-0.00139956063009949,0.0020943490052085048,HD,66,2018,-9.794268556361594,0.013707672672105055,2.4406581987196416,0.005649076975531615
secondary,2016-2020,-0.0014219739075320198,0.0021341265087977,HD,66.25,2018,-9.625809330076034,0.013687649706246393,2.4406581987196416,0.00564082529939959
secondary,2016-2020,-0.0014446634246260898,0.002174728864415825,HD,66.5,2018,-9.458616598670165,0.013664517447660018,2.4406581987196416,0.005631292250829043
secondary,2016-2020,-0.00146763751118718,0.00221618561918828,HD,66.75,2018,-9.29270101699055,0.013638316592782588,2.4406581987196416,0.005620494601252209
secondary,2016-2020,-0.0014909048506635799,0.00225852761315176,HD,67,2018,-9.128073141697357,0.013609088524168532,2.4406581987196416,0.0056084494048577165
secondary,2016-2020,-0.0015144744883566598,0.00230178703581773,HD,67.25,2018,-8.9647434283172025,0.013576875216849424,2.4406581987196416,0.005595173960000296
secondary,2016-2020,-0.0015383558398729198,0.00234599748572834,HD,67.5,2018,-8.802722228305006,0.013541719146692168,2.4406581987196416,0.005580685771434219
secondary,2016-2020,-0.0015625586998297902,0.002391194033185045,HD,67.75,2018,-8.642019786112682,0.013503663200891554,2.4406581987196416,0.005565002513426329
secondary,2016-2020,-0.0015870932508267302,0.002437413286341175,HD,68,2018,-8.482646236262564,0.01346275059072308,2.4406581987196416,0.00554814199380056
secondary,2016-2020,-0.00161197007269302,0.00248469346086172,HD,68.25,2018,-8.3246116004232,0.013419024766675343,2.4406581987196416,0.005530122118963099
secondary,2016-2020,-0.00163720015202337,0.002533074453366375,HD,68.5,2018,-8.16792578448522,0.013372529336074806,2.4406581987196416,0.005510960859954675
secondary,2016-2020,-0.00166279489201195,0.002582597918885415,HD,68.75,2018,-8.012598575634843,0.013323307983307844,2.4406581987196416,0.005490676219573218
secondary,2016-2020,-0.0016887661225951098,0.002633307352572415,HD,69,2018,-7.858639639422517,0.013271404392739796,2.4406581987196416,0.005469286200607997
secondary,2016-2020,-0.0017151261109126798,0.00268524817593385,HD,69.25,2018,-7.706058516824131,0.013216862174426105,2.4406581987196416,0.005446808775224379
secondary,2016-2020,-0.0017418875720965502,0.0027384678278517052,HD,69.5,2018,-7.554864621292208,0.013159724792700807,2.4406581987196416,0.005423261855534402
secondary,2016-2020,-0.0017690636803953301,0.0027930158606935753,HD,69.75,2018,-7.405067235794387,0.013100035497729293,2.4406581987196416,0.005398663265388939
secondary,2016-2020,-0.0017966680806423198,0.00284894404182359,HD,70,2018,-7.25667550983648,0.013037837260102037,2.4406581987196416,0.005373030713423075
secondary,2016-2020,-0.0018247149000734202,0.00290630646084812,HD,70.25,2018,-7.109698456467338,0.012973172708544948,2.4406581987196416,0.005346381767385897
secondary,2016-2020,-0.00185321876050053,0.002965159642952135,HD,70.5,2018,-6.964144949262728,0.0129060840708187,2.4406581987196416,0.005318733829784471
secondary,2016-2020,-0.0018821947908444297,0.0030255626687056046,HD,70.75,2018,-6.820023719285361,0.01283661311787436,2.4406581987196416,0.005290104114869792
secondary,2016-2020,-0.00191165864003016,0.00308757730074481,HD,71,2018,-6.677343352018197,0.012764801111333537,2.4406581987196416,0.005260509626992793
secondary,2016-2020,-0.0019416264902459,0.0031512681177601103,HD,71.25,2018,-6.536112284268104,0.012690688754356591,2.4406581987196416,0.0052299671403566155
secondary,2016-2020,-0.0019721150705645494,0.003216702656251325,HD,71.5,2018,-6.39633880103693,0.01261431614596171,2.4406581987196416,0.005198493180191024
secondary,2016-2020,-0.0020031416709257997,0.0032839515605426603,HD,71.75,2018,-6.258031032357005,0.012535722738861117,2.4406581987196416,0.0051661040053762475
secondary,2016-2020,-0.00203472415647284,0.00335308874158286,HD,72,2018,-6.1211969500880725,0.012454947300872073,2.4406581987196416,0.005132815592540058
secondary,2016-2020,-0.00206688098223677,0.0034241915450922552,HD,72.25,2018,-5.9858443646726,0.012372027879970937,2.4406581987196416,0.005098643621656171
secondary,2016-2020,-0.0020996312081576797,0.00349734092965707,HD,72.5,2018,-5.851980921846419,0.012287001773052088,2.4406581987196416,0.005063603463169472
secondary,2016-2020,-0.00213299451442871,0.003572621655412835,HD,72.75,2018,-5.719614099301578,0.012199905498459373,2.4406581987196416,0.00502771016667593
secondary,2016-2020,-0.0021669912171454605,0.00365012248400366,HD,73,2018,-5.58875120329829,0.012110774772358517,2.4406581987196416,0.004990978451185423
secondary,2016-2020,-0.00220164228423907,0.003729936390552125,HD,73.25,2018,-5.4593993652228034,0.012019644489022461,2.4406581987196416,0.0049534226969971135
secondary,2016-2020,-0.00223696935166672,0.00381216078842619,HD,73.5,2018,-5.331565538087983,0.011926548705105304,2.4406581987196416,0.004915056939218575
secondary,2016-2020,-0.0022729947398281397,0.0038968977676454896,HD,73.75,2018,-5.2052564929733425,0.011831520627984678,2.4406581987196416,0.00487589486296156
secondary,2016-2020,-0.0023097414701707805,0.0039842543478291505,HD,74,2018,-5.0804788154012375,0.011734592608256359,2.4406581987196416,0.004835949800248953
secondary,2016-2020,-0.0023472332819404196,0.00407434274665175,HD,74.25,2018,-4.957238901645835,0.011635796136472873,2.4406581987196416,0.004795234728670713
secondary,2016-2020,-0.0023854946490259503,0.004167280664843976,HD,74.5,2018,-4.835542954971434,0.011535161844219486,2.4406581987196416,0.0047537622718272984
secondary,2016-2020,-0.0024245507968403105,0.004263191588849235,HD,74.75,2018,-4.715396981796631,0.011432719509633416,2.4406581987196416,0.004711544701604198
secondary,2016-2020,-0.0024644277191692905,0.004362205112328255,HD,75,2018,-4.596806787780713,0.011328498067472334,2.4406581987196416,0.004668593942321261
secondary,2016-2020,-0.00250515219491142,0.00446445727779125,HD,75.25,2018,-4.479777973828601,0.011222525623852554,2.4406581987196416,0.004624921576806468
secondary,2016-2020,-0.0025467518046199595,0.00457009093973089,HD,75.5,2018,-4.364315932010514,0.011114829475779416,2.4406581987196416,0.004580538854444599
secondary,2016-2020,-0.00258925494674677,0.004679256150731035,HD,75.75,2018,-4.2504258413924045,0.011005436135605586,2.4406581987196416,0.004535456701256769
secondary,2016-2020,-0.00263269085347338,0.00479211057213573,HD,76,2018,-4.13811266377309,0.01089437136055778,2.4406581987196416,0.004489685732068692
secondary,2016-2020,-0.0026770896060002497,0.004908819910981304,HD,76.25,2018,-4.027381139323809,0.010781660187485212,2.4406581987196416,0.004443236264830894
secondary,2016-2020,-0.0027224821491478,0.0050295583850222,HD,76.5,2018,-3.9182357821257514,0.010667326972989527,2.4406581987196416,0.004396118337156677
secondary,2016-2020,-0.0027689003051043102,0.005154509217819535,HD,76.75,2018,-3.810680875600948,0.010551395439106624,2.4406581987196416,0.0043483417251480826
secondary,2016-2020,-0.00281637678613504,0.0052838651660104,HD,77,2018,-3.704720467831583,0.010433888724720215,2.4406581987196416,0.004299915964583967
secondary,2016-2020,-0.00286494520604419,0.005417829081038005,HD,77.25,2018,-3.600358366762644,0.010314829442897728,2.4406581987196416,0.004250850374548729
secondary,2016-2020,-0.00291464009015482,0.005556614507797059,HD,77.5,2018,-3.497598135282462,0.010194239744345005,2.4406581987196416,0.0042011540835826654
secondary,2016-2020,-0.00296549688354451,0.005700446322838335,HD,77.75,2018,-3.396443086175413,0.010072141387189485,2.4406581987196416,0.00415083605844036
secondary,2016-2020,-0.0030175519572421495,0.005849561414981054,HD,78,2018,-3.296896276940726,0.009948555813306843,2.4406581987196416,0.0040999051355456945
secondary,2016-2020,-0.0030708426120565997,0.006004209411403659,HD,78.25,2018,-3.1989605044709393,0.009823504231415437,2.4406581987196416,0.0040483700552359555
secondary,2016-2020,-0.0031254070796689105,0.006164653452523915,HD,78.5,2018,-3.1026382995831687,0.009697007707169145,2.4406581987196416,0.0039962394988900425
secondary,2016-2020,-0.003181284520576669,0.006331171019240125,HD,78.75,2018,-3.007931921395903,0.009569087260485224,2.4406581987196416,0.003943522129038309
secondary,2016-2020,-0.00323851501843065,0.006504054816387385,HD,79,2018,-2.914843351543566,0.00943976397034657,2.4406581987196416,0.0038902266325526852
secondary,2016-2020,-0.0032971395702520306,0.0066836137165701155,HD,79.25,2018,-2.8233742879347026,0.009309059086381659,2.4406581987196416,0.0038363617666299474
secondary,2016-2020,-0.0033571897844836994,0.00687016862512729,HD,79.5,2018,-2.7335261231790535,0.009176965976356049,2.4406581987196416,0.0037819247980560946
secondary,2016-2020,-0.0034186438199845202,0.00706403153795801,HD,79.75,2018,-2.6452998818762765,0.009043338093182115,2.4406581987196416,0.0037268553332254198
secondary,2016-2020,-0.003481456881309521,0.00726552173031949,HD,80,2018,-2.558696274489268,0.008907990752001698,2.4406581987196416,0.0036710772615533667
secondary,2016-2020,-0.0035456024639158,0.00747496105243043,HD,80.25,2018,-2.4737156867797316,0.0087708124340733825,2.4406581987196416,0.003614544624986404
secondary,2016-2020,-0.0036111011086635194,0.00769265998928658,HD,80.5,2018,-2.3903581170702908,0.00863182484665537,2.4406581987196416,0.003557266369315363
secondary,2016-2020,-0.0036779799574478897,0.007918938328678805,HD,80.75,2018,-2.308623218373922,0.008491069926478127,2.4406581987196416,0.003499259777110681
secondary,2016-2020,-0.00374626747605433,0.008154128260513526,HD,81,2018,-2.2285102922054283,0.008348595627741527,2.4406581987196416,0.0034405446108056238
secondary,2016-2020,-0.0038159936376184304,0.008398574761065425,HD,81.25,2018,-2.1500182746798924,0.008204456056941825,2.4406581987196416,0.0033811431682599026
secondary,2016-2020,-0.00388719012631223,0.008652635982667705,HD,81.5,2018,-2.07314572223169,0.008058711581865462,2.4406581987196416,0.003321080327677177
secondary,2016-2020,-0.003959890563045671,0.008916683648255236,HD,81.75,2018,-1.9978907969557291,0.007911428912860785,2.4406581987196416,0.0032603835810979935
secondary,2016-2020,-0.004034130755087319,0.00919110345011168,HD,82,2018,-1.9242512515752508,0.007762681154494986,2.4406581987196416,0.003199083055688151
secondary,2016-2020,-0.004109948971626709,0.009476295452102365,HD,82.25,2018,-1.8522244140435635,0.007612547825720228,2.4406581987196416,0.0031372115220493807
secondary,2016-2020,-0.00418738624742515,0.009772674494603305,HD,82.5,2018,-1.7818071717903767,0.007461114846718526,2.4406581987196416,0.0030748043887979773
secondary,2016-2020,-0.00426648671682831,0.010080670601260524,HD,82.75,2018,-1.7129959556270484,0.007308474490663419,2.4406581987196416,0.003011899682685278
secondary,2016-2020,-0.00434729798054494,0.01040072938663458,HD,83,2018,-1.6457867233290489,0.007154725298736049,2.4406581987196416,0.0029485380135748844
secondary,2016-2020,-0.00442987150773041,0.010733312463702075,HD,83.25,2018,-1.5801749429182668,0.006999971956863157,2.4406581987196416,0.002884762523645092
secondary,2016-2020,-0.00451426307605121,0.011078897850099745,HD,83.5,2018,-1.5161555756725078,0.006844325132807568,2.4406581987196416,0.00282061882025215
secondary,2016-2020,-0.004600533252544671,0.011437980371906336,HD,83.75,2018,-1.4537230588946128,0.006687901272435622,2.4406581987196416,0.0027561548919699153
secondary,2016-2020,-0.00468874791823118,0.01181107206366511,HD,84,2018,-1.3928712884790997,0.006530822354220361,2.4406581987196416,0.002691421007418018
secondary,2016-2020,-0.00477897883957676,0.012198702563252919,HD,84.25,2018,-1.3335936013201042,0.006373215601303744,2.4406581987196416,0.0026264695965996536
secondary,2016-2020,-0.004871304290048058,0.0126014195001036,HD,84.5,2018,-1.2758827576106493,0.006215213150747103,2.4406581987196416,0.0025613551145961945
secondary,2016-2020,-0.00496580972514281,0.013019788875191615,HD,84.75,2018,-1.2197309230899314,0.006056951679937399,2.4406581987196416,0.0024961338876052543
secondary,2016-2020,-0.0050625885144206986,0.013454395431078299,HD,85,2018,-1.1651296513023328,0.005898571990494183,2.4406581987196416,0.0024308639414643445
secondary,2016-2020,-0.00516174273419711,0.013905843010217495,HD,85.25,2018,-1.1120698659392807,0.005740218550431636,2.4406581987196416,0.0023656048129710038
secondary,2016-2020,-0.005263384024697488,0.014374754899610834,HD,85.5,2018,-1.060541843342809,0.005582038995773767,2.4406581987196416,0.0023004173444931483
secondary,2016-2020,-0.00536763451559946,0.01486177415979436,HD,85.75,2018,-1.0105351952577384,0.005424183593293477,2.4406581987196416,0.0022353634625581526
secondary,2016-2020,-0.005474627824013371,0.015367563936030995,HD,86,2018,-0.9620388519277339,0.005266804666545451,2.4406581987196416,0.002170505941314933
secondary,2016-2020,-0.005584510129067301,0.015892807749473912,HD,86.25,2018,-0.9150410456390653,0.005110055987883695,2.4406581987196416,0.002105908151977938
secondary,2016-2020,-0.005697441327368359,0.01643820976596026,HD,86.5,2018,-0.8695292948246406,0.004954092139691373,2.4406581987196416,0.0020416337995832036
secondary,2016-2020,-0.0058135962737066605,0.01700449503998769,HD,86.75,2018,-0.8254903888497276,0.004799067848597439,2.4406581987196416,0.0019777466486119825
secondary,2016-2020,-0.005933166111449001,0.01759240973132374,HD,87,2018,-0.7829103736096593,0.004645137297002707,2.4406581987196416,0.0019143102392633529
secondary,2016-2020,-0.006056359697135151,0.018202721291598275,HD,87.25,2018,-0.7417745380786118,0.004492453416780348,2.4406581987196416,0.0018513875963807153
secondary,2016-2020,-0.0061834051238364995,0.01883621861813252,HD,87.5,2018,-0.7020674019571762,0.0043411671705405825,2.4406581987196416,0.001789040933253369
secondary,2016-2020,-0.00631455134786519,0.019493712172169025,HD,87.75,2018,-0.6637727045747661,0.0041914268263487115,2.4406581987196416,0.0017273313527201354
secondary,2016-2020,-0.00645006992342588,0.02017603405858159,HD,88,2018,-0.6268733952107971,0.004043377232245028,2.4406581987196416,0.0016663185481913352
secondary,2016-2020,-0.0065902568497811995,0.0208840380640678,HD,88.25,2018,-0.5913516250058666,0.0038971590973241555,2.4406581987196416,0.0016060605073739782
secondary,2016-2020,-0.006735434535454308,0.021618599650759393,HD,88.5,2018,-0.5571887406407244,0.0037529082864778286,2.4406581987196416,0.0015466132216277967
